13562.3;(3.19713,-1.85517,-6.633);(0.556279,-0.326996,0.763955);neutron
14091.9;(-1.86487,4.63598,-10.1731);(-0.441575,0.896547,-0.0348624);neutron
13721.7;(1.50829,3.92951,-7.30111);(0.178592,0.83513,0.520253);neutron
14543.4;(0.650974,-3.32487,-13.6772);(0.181972,-0.69816,-0.69243);neutron
14707.7;(0.233068,2.65494,-14.2305);(0.0645153,0.370518,-0.926582);neutron
13625.4;(-2.05226,-2.73609,-6.35281);(-0.487771,-0.563102,0.667079);neutron
13700.4;(-4.11634,0.358102,-7.18441);(-0.828826,0.0881609,0.552517);neutron
14215.8;(-4.11362,2.58977,-11.171);(-0.842818,0.492295,-0.217494);neutron
14045.5;(-4.29798,2.54701,-9.79986);(-0.801728,0.596732,0.0338063);neutron
13884;(4.79789,-0.491563,-8.68144);(0.958326,0.0776471,0.274922);neutron
13877.2;(4.14895,2.31548,-8.44283);(0.79692,0.532499,0.285243);neutron
13782.2;(-4.37418,-0.929811,-7.76349);(-0.903079,-0.0300714,0.42842);neutron
14747.8;(-1.56216,1.03489,-14.6356);(-0.122661,0.133619,-0.983412);neutron
13488.3;(-2.47342,-0.635495,-5.70136);(-0.4696,-0.0927558,0.877993);neutron
13606.7;(1.1553,-3.14295,-6.2869);(0.364136,-0.619157,0.695736);neutron
13631.1;(-1.60749,-3.43544,-6.74213);(-0.442057,-0.609218,0.65836);neutron
14447.4;(-4.01507,-1.65319,-12.4792);(-0.818962,-0.148288,-0.554357);neutron
14662.6;(-2.45908,-1.25611,-14.1683);(-0.437611,-0.253716,-0.862627);neutron
14511.8;(-3.77605,-0.861646,-13.1621);(-0.688848,-0.326862,-0.647031);neutron
14244;(4.3364,2.17156,-11.2166);(0.926783,0.272214,-0.258792);neutron
13610.7;(3.43221,-1.47261,-6.67565);(0.69201,-0.213309,0.689653);neutron
13472.1;(2.6527,0.0874991,-5.76261);(0.423641,-0.0709414,0.903048);neutron
14710.5;(0.933551,-0.00806896,-14.9121);(0.366112,0.00838049,-0.930533);neutron
13767.3;(-3.96689,-2.21777,-7.91546);(-0.806925,-0.381476,0.450942);neutron
14371.2;(3.14904,3.15781,-12.2609);(0.601019,0.664444,-0.444173);neutron
14677;(-1.65956,1.72418,-14.3901);(-0.166326,0.438655,-0.883129);neutron
14290.2;(-0.277585,4.77842,-11.4456);(-0.219399,0.919454,-0.326296);neutron
13726.2;(2.80646,-3.47342,-7.75075);(0.515231,-0.686258,0.513408);neutron
14692.4;(2.20563,1.03097,-14.3672);(0.422087,0.0541297,-0.904938);neutron
14044.4;(-1.76927,4.67438,-9.85927);(-0.363405,0.930957,0.0354293);neutron
13604.4;(1.55151,3.73705,-7.06278);(0.262658,0.664953,0.699177);neutron
14066.3;(-4.99224,0.278153,-9.98728);(-0.999868,0.0160064,0.00294425);neutron
13990.6;(-3.54079,3.50018,-9.54007);(-0.742741,0.65954,0.115511);neutron
14038.7;(4.97198,-0.494328,-9.8128);(0.978423,-0.201886,0.0439318);neutron
13868.5;(1.43069,4.53497,-8.45495);(0.367465,0.880917,0.298252);neutron
14496.9;(-3.58967,-0.213422,-13.474);(-0.775909,-0.0812401,-0.625593);neutron
13439.6;(-1.56843,0.03955,-5.25253);(-0.250301,0.168346,0.95342);neutron
13804.8;(-3.63787,2.59473,-7.75649);(-0.772705,0.497522,0.394207);neutron
13976.8;(4.94325,-0.13076,-9.26031);(0.971795,-0.192556,0.136145);neutron
13596;(3.66006,-0.372969,-6.61402);(0.700044,0.0532949,0.712108);neutron
14491.3;(3.04966,2.2904,-13.2332);(0.617773,0.486692,-0.617646);neutron
14106.6;(1.75669,-4.67258,-10.2847);(0.173659,-0.983172,-0.0567096);neutron
14190.8;(-4.70906,1.52161,-10.7138);(-0.968969,0.168655,-0.180703);neutron
13758.5;(-4.04829,2.07735,-7.92734);(-0.71907,0.516983,0.4644);neutron
13619.8;(-0.926407,3.24938,-6.31445);(-0.0273599,0.736729,0.675635);neutron
13655.3;(1.85389,3.0795,-6.5244);(0.359173,0.696415,0.621289);neutron
13539.2;(-1.59454,3.33801,-6.6362);(-0.170577,0.575888,0.799535);neutron
14428.4;(2.91649,-2.759,-12.9803);(0.561623,-0.63793,-0.526901);neutron
13819.2;(0.497954,4.56154,-8.01395);(0.0011227,0.928037,0.372486);neutron
14510;(-1.29386,-3.63002,-13.1857);(-0.175499,-0.744198,-0.644492);neutron
13488.4;(1.7694,1.38727,-5.53405);(0.245873,0.410837,0.877929);neutron
14407;(2.1917,-3.94597,-12.1508);(0.293824,-0.81711,-0.495982);neutron
14572.8;(1.32732,3.0133,-13.7627);(0.367946,0.570098,-0.734577);neutron
14156.3;(4.77161,1.38557,-10.5585);(0.977276,0.167481,-0.129933);neutron
14669.1;(-1.14647,-3.03712,-13.8028);(-0.0465145,-0.487623,-0.871814);neutron
14380.2;(4.58674,-0.363196,-11.957);(0.839117,-0.294702,-0.457201);neutron
14286.8;(4.67481,0.890651,-11.5339);(0.925821,0.198941,-0.321368);neutron
13888.5;(1.96558,4.43187,-8.77728);(0.348695,0.898015,0.268293);neutron
13412.1;(-0.59663,-1.09453,-5.15789);(0.0552426,-0.0658907,0.996296);neutron
13842.3;(3.75046,-2.82405,-8.27989);(0.867103,-0.366174,0.337711);neutron
14680.6;(-2.91563,0.703178,-14.0006);(-0.458617,-0.0269392,-0.888226);neutron
14510.6;(-2.36621,-2.91789,-13.2995);(-0.458138,-0.611253,-0.645352);neutron
13545.2;(-3.01959,-0.90043,-6.11782);(-0.58955,-0.167005,0.790279);neutron
13893.1;(2.40894,-4.23697,-8.88416);(0.438608,-0.859826,0.261385);neutron
14708;(2.16625,0.688624,-14.4534);(0.370848,0.0544948,-0.927093);neutron
13599;(0.985452,3.52453,-6.59316);(0.294322,0.642512,0.707497);neutron
14458.7;(3.70638,-2.19838,-12.5357);(0.62895,-0.527924,-0.570717);neutron
14174.8;(-3.30666,-3.6649,-10.7965);(-0.804079,-0.573371,-0.157173);neutron
13946.8;(-4.18898,2.59678,-9.15788);(-0.722844,0.666917,0.180882);neutron
14526;(3.65368,0.514731,-13.3743);(0.738406,0.0959621,-0.667493);neutron
13409.8;(-0.532033,-0.390224,-5.04372);(0.0128178,-0.0155198,0.999797);neutron
13576.4;(2.78134,2.6491,-6.799);(0.478037,0.469579,0.742278);neutron
13506;(3.00785,-1.42299,-6.26798);(0.466737,-0.241916,0.850667);neutron
14399.9;(-3.64656,2.59903,-12.2243);(-0.682783,0.545794,-0.485712);neutron
13471.5;(-1.35236,-2.31082,-5.7773);(-0.0776634,-0.420289,0.904061);neutron
13775.3;(-2.09181,-4.03058,-7.90744);(-0.386804,-0.811043,0.438853);neutron
13769.1;(3.93403,2.51937,-8.21782);(0.749833,0.48668,0.448211);neutron
14068.8;(4.98693,-0.361234,-10.0038);(0.990087,-0.140455,-0.000657455);neutron
13951.2;(4.37545,-2.23672,-9.07669);(0.899881,-0.399823,0.174228);neutron
13782.7;(2.58408,3.74465,-7.92633);(0.406118,0.807598,0.427614);neutron
13774.7;(-4.52072,0.512232,-7.92619);(-0.89708,-0.0430654,0.439764);neutron
13959.3;(-2.67506,4.14997,-9.21147);(-0.71436,0.68071,0.162246);neutron
14377.2;(4.30267,-1.57786,-11.9994);(0.782434,-0.42749,-0.452824);neutron
14254.5;(3.57347,3.25192,-11.2866);(0.801432,0.53154,-0.274175);neutron
13555.4;(3.43282,-0.0289647,-6.36477);(0.629483,-0.0623033,0.774512);neutron
13538.9;(0.686696,2.94125,-6.01534);(0.225886,0.556078,0.799845);neutron
14322.6;(-2.70604,3.66589,-12.0588);(-0.536828,0.756555,-0.373417);neutron
14162.9;(2.26437,4.38579,-10.7984);(0.309075,0.940712,-0.139762);neutron
13793.5;(-4.42115,-1.60228,-8.30115);(-0.854933,-0.315944,0.411423);neutron
14153.5;(4.17918,-2.67359,-10.6216);(0.738345,-0.662578,-0.125849);neutron
14156.8;(-0.398339,-4.95532,-10.5349);(0.00827405,-0.991377,-0.130776);neutron
14545.4;(-2.86116,-2.25586,-13.4242);(-0.519762,-0.496345,-0.695333);neutron
14150.3;(1.10565,-4.85051,-10.5001);(0.268171,-0.955722,-0.121162);neutron
14425;(1.74584,-4.03069,-12.3886);(0.288601,-0.802656,-0.521971);neutron
14358.8;(-3.67434,2.27637,-12.5134);(-0.762698,0.486548,-0.426102);neutron
14132.9;(1.72503,4.67439,-10.4176);(0.189602,0.977208,-0.0954713);neutron
14396.2;(-2.82435,3.37153,-12.3782);(-0.572776,0.664212,-0.480365);neutron
14413.9;(-4.38605,-1.08365,-12.142);(-0.846884,-0.1639,-0.505889);neutron
14224.5;(3.77898,3.04453,-11.2042);(0.677249,0.698836,-0.230134);neutron
14602;(0.32455,2.68176,-14.2075);(-0.0429519,0.628922,-0.776281);neutron
13434.3;(1.6912,-0.931165,-5.38776);(0.264476,-0.071061,0.961771);neutron
14403;(-3.24136,2.8463,-12.5283);(-0.782281,0.384345,-0.49022);neutron
14300.7;(0.75164,-4.69614,-11.5432);(0.123454,-0.931735,-0.341511);neutron
14271.3;(0.830523,4.75055,-11.32);(0.281723,0.911817,-0.298701);neutron
13608.5;(1.33148,3.81378,-7.05344);(0.119363,0.710998,0.692989);neutron
13960.9;(2.24924,4.40428,-9.26295);(0.599785,0.784053,0.159749);neutron
13618.9;(-2.58584,2.91141,-6.86358);(-0.57761,0.455965,0.677099);neutron
13676.7;(2.73266,-3.24513,-7.35393);(0.62795,-0.509076,0.58866);neutron
13516.7;(0.597257,2.13666,-5.51915);(-0.052896,0.548884,0.834223);neutron
13439.6;(0.474818,1.08831,-5.14303);(0.215223,0.210823,0.953537);neutron
14098.2;(-0.126271,-4.99486,-10.1882);(0.0364813,-0.998354,-0.0442592);neutron
13534.8;(-2.6686,-1.6713,-6.11601);(-0.35834,-0.470596,0.806307);neutron
13690.6;(4.31255,0.582262,-7.5377);(0.821652,0.0537561,0.567449);neutron
13626.3;(-3.8653,-1.65554,-7.2947);(-0.726146,-0.172185,0.665631);neutron
13772.8;(3.70582,2.8135,-8.16939);(0.719991,0.534432,0.442714);neutron
13478.2;(-0.857732,2.18914,-5.5873);(-0.32633,0.308127,0.893626);neutron
13466.4;(1.38917,-1.55287,-5.4548);(0.166617,-0.375148,0.911868);neutron
13557.2;(3.21858,-1.22446,-6.37489);(0.624842,-0.118301,0.771736);neutron
14611.1;(2.10543,-2.43994,-13.8228);(0.502394,-0.353141,-0.789235);neutron
13761.4;(4.24315,-1.71023,-7.98238);(0.830232,-0.31485,0.459984);neutron
13432.6;(-0.186018,-0.435095,-5.02244);(-0.190579,-0.183257,0.964415);neutron
14637.4;(-2.85195,-1.84627,-13.6685);(-0.482303,-0.289611,-0.826746);neutron
13599.2;(-0.633956,-2.94698,-6.01084);(-0.120152,-0.696779,0.707151);neutron
13859.8;(-4.22201,-2.03055,-8.25314);(-0.830066,-0.462646,0.311367);neutron
14569;(-3.18523,-1.26876,-13.6393);(-0.655698,-0.196192,-0.729088);neutron
14114.8;(-4.73261,1.56884,-10.3757);(-0.944651,0.32078,-0.0688103);neutron
13594.1;(2.42092,2.39243,-6.3373);(0.38424,0.583991,0.715063);neutron
14716.6;(-1.40747,1.82855,-14.4357);(-0.13907,0.31373,-0.939273);neutron
13430.7;(0.456095,0.994547,-5.12118);(0.114063,0.226676,0.967268);neutron
13658.3;(-3.84486,1.40329,-7.1281);(-0.702282,0.355457,0.616806);neutron
14065.6;(1.70064,-4.70185,-9.97931);(0.394321,-0.918964,0.00408633);neutron
14288.9;(-0.773328,-4.61857,-11.7524);(-0.123947,-0.93777,-0.324382);neutron
14665.1;(-0.996088,2.84547,-13.9889);(-0.00892654,0.49966,-0.866175);neutron
14321.6;(0.358722,4.57597,-11.9829);(0.18746,0.909108,-0.371997);neutron
13766.4;(-2.34045,-3.77369,-7.70183);(-0.586583,-0.671761,0.452391);neutron
14538;(3.18416,1.52272,-13.5415);(0.701489,0.197927,-0.684645);neutron
14018.9;(-4.44863,-2.25634,-9.65558);(-0.952581,-0.295311,0.073347);neutron
13509.8;(-0.506537,-3.24091,-6.22642);(-0.17509,-0.505726,0.844739);neutron
14180.4;(0.491344,4.91031,-10.8047);(0.296709,0.940529,-0.165434);neutron
14677.4;(2.59681,1.80726,-13.8717);(0.422221,0.202549,-0.883574);neutron
14752.5;(1.3475,0.642886,-14.7719);(0.138649,0.0268521,-0.989977);neutron
13818.3;(-4.70935,0.24585,-8.33821);(-0.913617,-0.1598,0.373856);neutron
14071.5;(-1.4939,-4.77156,-10.0221);(-0.537329,-0.843359,-0.00477627);neutron
13724.3;(-4.10619,0.240794,-7.15724);(-0.832291,0.202013,0.516219);neutron
14083.4;(-4.09166,2.87161,-10.1102);(-0.690532,0.722957,-0.0223182);neutron
13969.1;(-2.2073,-4.41466,-9.20089);(-0.421653,-0.894666,0.147589);neutron
14753.2;(0.510051,1.32623,-14.7938);(0.109329,0.0778438,-0.990953);neutron
13964.3;(1.12701,-4.82691,-9.34361);(0.244739,-0.957155,0.154782);neutron
14703.2;(1.20139,0.633739,-14.812);(0.389799,0.0335737,-0.920288);neutron
14517.1;(-0.689032,-3.45883,-13.5442);(-0.252588,-0.712398,-0.654743);neutron
14324.4;(4.02921,-2.23103,-11.9463);(0.89004,-0.257607,-0.376121);neutron
14082.8;(-2.29702,-4.44013,-10.0946);(-0.294878,-0.955295,-0.0214063);neutron
14181.6;(2.281,4.37999,-10.7828);(0.614438,0.771036,-0.167243);neutron
13711.3;(-4.2858,-0.918137,-7.59398);(-0.844114,0.00951172,0.53608);neutron
13654.2;(-2.02555,3.3273,-6.86532);(-0.56339,0.542636,0.623007);neutron
14619.2;(-3.13886,-1.09696,-13.7342);(-0.488873,-0.345981,-0.800812);neutron
14646.1;(0.00651483,-1.97821,-14.592);(-0.0458633,-0.542039,-0.839101);neutron
13637.7;(3.41428,0.606091,-6.39787);(0.715207,0.261054,0.648329);neutron
14193.5;(-1.22915,-4.77389,-10.8362);(-0.291129,-0.938695,-0.184649);neutron
13831.2;(-3.65656,2.72256,-7.94642);(-0.738101,0.574139,0.35436);neutron
13416;(0.672751,0.753688,-5.10313);(0.0962634,0.101069,0.990211);neutron
13747;(-0.306368,4.2641,-7.40702);(0.0582575,0.874318,0.481845);neutron
13619.1;(3.57358,0.292836,-6.51521);(0.735526,-0.032502,0.676716);neutron
14037.4;(4.05736,2.9101,-9.73713);(0.773293,0.632387,0.0458645);neutron
13709.8;(2.10146,-3.49914,-7.11211);(0.54082,-0.646339,0.538294);neutron
13621.9;(-3.78018,-0.489541,-6.76417);(-0.739241,-0.0353416,0.672513);neutron
14156.6;(-3.91236,-3.02291,-10.7453);(-0.8022,-0.582633,-0.130436);neutron
13493.6;(0.807177,-2.31263,-5.64108);(0.179905,-0.459365,0.869838);neutron
14504.5;(-2.39362,-2.88792,-13.3061);(-0.29103,-0.714132,-0.636645);neutron
14579.2;(2.50816,-1.98529,-13.8429);(0.515159,-0.426039,-0.743708);neutron
14090.4;(1.77503,-4.67115,-10.1722);(0.501594,-0.864485,-0.0326914);neutron
14201.5;(-0.800223,4.82981,-11.0162);(0.0337446,0.979933,-0.196448);neutron
14325.3;(-1.04937,4.44425,-12.0365);(-0.252419,0.891004,-0.377356);neutron
14591.6;(0.759308,2.78497,-14.0826);(0.119532,0.637177,-0.761392);neutron
14573.5;(-0.0504,3.0958,-13.926);(-0.196422,0.648331,-0.735585);neutron
14031.4;(-0.78352,-4.93122,-9.7371);(-0.0634315,-0.996486,0.0547038);neutron
13480.4;(2.7066,1.26186,-5.98976);(0.419958,0.175988,0.890317);neutron
14640.8;(-2.10178,2.19897,-13.9683);(-0.400668,0.384614,-0.831587);neutron
13760.1;(0.942956,4.35746,-7.73652);(0.382946,0.800023,0.461862);neutron
14502.2;(1.92134,3.6217,-12.8621);(0.343985,0.693266,-0.633291);neutron
13877;(4.29321,2.30613,-8.8819);(0.881094,0.377014,0.285541);neutron
